,Unnamed: 0,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
83367,83367,595,2019-12-26 19:19:36.7270,2019-12-26 19:29:31.9100,86,Brookline Village - Station Street at MBTA,42.33274392304887,-71.11626680949485,19,Park Dr at Buswell St,42.347241,-71.105301,2976,Subscriber,1995,1
83368,83368,1116,2019-12-26 19:19:45.9140,2019-12-26 19:38:22.0640,196,Roxbury YMCA - Warren St at MLK Blvd,42.31787329345602,-71.08243077993393,51,Washington St at Lenox St,42.3350989929096,-71.07903778553009,5246,Subscriber,1983,2
83369,83369,1410,2019-12-26 19:21:30.9440,2019-12-26 19:45:01.4660,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,30,Brigham Circle - Francis St at Huntington Ave,42.33462893055976,-71.10407917767589,5294,Subscriber,1988,1
83370,83370,620,2019-12-26 19:21:47.5880,2019-12-26 19:32:07.6140,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,7,Fan Pier,42.3533905070523,-71.04457139968872,5723,Subscriber,1978,2
83371,83371,390,2019-12-26 19:22:16.4660,2019-12-26 19:28:47.2210,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.357218503176526,-71.1138716340065,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,5911,Subscriber,1992,1
83372,83372,374,2019-12-26 19:22:23.3180,2019-12-26 19:28:38.0750,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.357218503176526,-71.1138716340065,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,2861,Subscriber,1992,1
83373,83373,565,2019-12-26 19:23:48.2340,2019-12-26 19:33:13.5800,27,Roxbury Crossing T Stop - Columbus Ave at Tremont St,42.331184,-71.095171,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,42.34011512249236,-71.10061883926392,3388,Subscriber,1982,1
83374,83374,901,2019-12-26 19:24:32.5410,2019-12-26 19:39:34.4790,206,Government Center - Cambridge St at Court St,42.359802515995526,-71.05960782626425,327,Main St at Thompson Sq,42.374878467440965,-71.06383498767171,4773,Customer,1969,0
83375,83375,223,2019-12-26 19:25:54.4620,2019-12-26 19:29:37.5200,6,Cambridge St at Joy St,42.36121165307985,-71.06530619789737,369,Boston Public Market,42.36254854409333,-71.0573735833168,3966,Subscriber,1997,2
83376,83376,1005,2019-12-26 19:27:05.3270,2019-12-26 19:43:50.3570,60,Charles Circle - Charles St at Cambridge St,42.36079296858265,-71.07118962337152,23,Boston City Hall - 28 State St,42.35892,-71.057629,2363,Customer,1989,1
83377,83377,350,2019-12-26 19:27:45.0500,2019-12-26 19:33:35.8290,191,Tappan St at Brookline Hills MBTA,42.33209606301936,-71.128458827734,193,Brookline Town Hall,42.33376472623494,-71.12046446660315,5974,Subscriber,1977,1
83378,83378,523,2019-12-26 19:28:08.7440,2019-12-26 19:36:51.8990,66,Commonwealth Ave at Griggs St,42.34922469338298,-71.13275302578586,149,175 N Harvard St,42.363796,-71.129164,3703,Subscriber,1972,1
83379,83379,427,2019-12-26 19:28:20.8410,2019-12-26 19:35:28.1510,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,107,Ames St at Main St,42.3625,-71.08822,5895,Subscriber,1995,1
83380,83380,392,2019-12-26 19:29:10.4280,2019-12-26 19:35:43.3680,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,179,MIT Vassar St,42.35560121327927,-71.10394477844238,4084,Subscriber,1982,1
83381,83381,504,2019-12-26 19:29:35.2400,2019-12-26 19:37:59.8890,352,Ring Rd,42.348278385426255,-71.08044855314802,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,4432,Subscriber,2000,1
83382,83382,336,2019-12-26 19:29:40.1360,2019-12-26 19:35:17.0750,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,8,Union Square - Brighton Ave at Cambridge St,42.353334,-71.137313,6005,Subscriber,1996,1
83383,83383,452,2019-12-26 19:30:21.9590,2019-12-26 19:37:54.9570,189,Kendall T,42.3624278429124,-71.08495473861694,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,4220,Subscriber,1985,1
83384,83384,743,2019-12-26 19:32:19.1020,2019-12-26 19:44:42.3270,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777,4889,Subscriber,1971,1
83385,83385,455,2019-12-26 19:33:28.8780,2019-12-26 19:41:04.5060,69,Coolidge Corner - Beacon St at Centre St,42.341598,-71.123338,19,Park Dr at Buswell St,42.347241,-71.105301,5002,Subscriber,1989,2
83386,83386,476,2019-12-26 19:34:09.9100,2019-12-26 19:42:05.9430,163,The Lawn on D,42.344792,-71.044024,363,Harrison Ave at Mullins Way,42.34521562115022,-71.0638403149278,4852,Subscriber,1987,2
83387,83387,1224,2019-12-26 19:34:57.7730,2019-12-26 19:55:22.6000,333,699 Mt Auburn St,42.37500235137831,-71.14871613699506,333,699 Mt Auburn St,42.37500235137831,-71.14871613699506,4918,Subscriber,1998,1
83388,83388,2915,2019-12-26 19:36:59.2350,2019-12-26 20:25:34.5920,206,Government Center - Cambridge St at Court St,42.359802515995526,-71.05960782626425,206,Government Center - Cambridge St at Court St,42.359802515995526,-71.05960782626425,2921,Customer,1969,0
83389,83389,358,2019-12-26 19:37:04.6910,2019-12-26 19:43:03.0740,144,Rogers St & Land Blvd,42.36575798214837,-71.07699394226073,189,Kendall T,42.3624278429124,-71.08495473861694,5884,Subscriber,1984,2
83390,83390,523,2019-12-26 19:37:09.2930,2019-12-26 19:45:52.6960,437,Berkshire Street at Cambridge Street,42.37207657915397,-71.08995433905875,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,3892,Subscriber,1995,2
83391,83391,134423,2019-12-26 19:38:06.4930,2019-12-28 08:58:29.5700,206,Government Center - Cambridge St at Court St,42.359802515995526,-71.05960782626425,206,Government Center - Cambridge St at Court St,42.359802515995526,-71.05960782626425,4729,Customer,1969,0
83392,83392,240,2019-12-26 19:38:52.5010,2019-12-26 19:42:52.6050,181,Huron Ave At Vassal Lane,42.381650612901176,-71.13426981498378,180,Mt Auburn,42.37478628706384,-71.13320231437683,4770,Subscriber,1978,1
83393,83393,423,2019-12-26 19:39:28.7940,2019-12-26 19:46:32.7920,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,381,Inman Square at Springfield St.,42.37438408515815,-71.1001574621514,5993,Subscriber,1988,1
83394,83394,397,2019-12-26 19:39:36.0730,2019-12-26 19:46:13.5300,11,Longwood Ave at Binney St,42.338629,-71.1065,27,Roxbury Crossing T Stop - Columbus Ave at Tremont St,42.331184,-71.095171,5420,Subscriber,1988,1
83395,83395,274,2019-12-26 19:39:43.3730,2019-12-26 19:44:18.1970,21,Prudential Center - 101 Huntington Ave,42.34652003998412,-71.08065776545118,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777,4924,Subscriber,1946,1
83396,83396,1794,2019-12-26 19:39:48.4600,2019-12-26 20:09:42.9660,33,Kenmore Square,42.348706,-71.097009,82,Beacon St at Tappan St,42.33826680058037,-71.13894682028331,5532,Subscriber,1972,1
83397,83397,1457,2019-12-26 19:40:33.1650,2019-12-26 20:04:50.8190,81,Chinatown T Stop,42.352409,-71.062679,361,Deerfield St at Commonwealth Ave,42.34924376955301,-71.09728209692548,5582,Subscriber,1992,2
83398,83398,2708,2019-12-26 19:41:13.7470,2019-12-26 20:26:22.3140,206,Government Center - Cambridge St at Court St,42.359802515995526,-71.05960782626425,206,Government Center - Cambridge St at Court St,42.359802515995526,-71.05960782626425,5543,Customer,1969,0
83399,83399,2529,2019-12-26 19:42:08.4890,2019-12-26 20:24:17.6550,33,Kenmore Square,42.348706,-71.097009,33,Kenmore Square,42.348706,-71.097009,3815,Customer,1969,0
83400,83400,2597,2019-12-26 19:42:23.8760,2019-12-26 20:25:41.7940,206,Government Center - Cambridge St at Court St,42.359802515995526,-71.05960782626425,206,Government Center - Cambridge St at Court St,42.359802515995526,-71.05960782626425,4906,Customer,1969,0
83401,83401,2080,2019-12-26 19:42:24.7440,2019-12-26 20:17:05.2400,33,Kenmore Square,42.348706,-71.097009,23,Boston City Hall - 28 State St,42.35892,-71.057629,4002,Customer,1969,0
83402,83402,197396,2019-12-26 19:42:29.9480,2019-12-29 02:32:26.9180,206,Government Center - Cambridge St at Court St,42.359802515995526,-71.05960782626425,345,Park Plaza at Charles St S.,42.35182806892068,-71.06781138111728,3134,Customer,1969,0
83403,83403,317,2019-12-26 19:42:46.7230,2019-12-26 19:48:04.2690,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119727759414,-71.09759867191315,330,30 Dane St,42.38100143038052,-71.10402522613185,5521,Subscriber,1990,1
83404,83404,1275,2019-12-26 19:43:36.1930,2019-12-26 20:04:51.2210,58,Mugar Way at Beacon St,42.35553628489709,-71.07286870479584,356,Charlestown Navy Yard,42.374124549426526,-71.05481199938367,2325,Customer,1969,0
83405,83405,1271,2019-12-26 19:43:40.2970,2019-12-26 20:04:52.2550,58,Mugar Way at Beacon St,42.35553628489709,-71.07286870479584,356,Charlestown Navy Yard,42.374124549426526,-71.05481199938367,5949,Customer,1969,0
83406,83406,469,2019-12-26 19:44:50.4650,2019-12-26 19:52:39.5070,59,Chinatown Gate Plaza,42.351356,-71.059367,39,Washington St at Rutland St,42.338514601786,-71.07404083013535,3585,Subscriber,1986,2
83407,83407,2394,2019-12-26 19:45:38.4890,2019-12-26 20:25:33.0310,206,Government Center - Cambridge St at Court St,42.359802515995526,-71.05960782626425,206,Government Center - Cambridge St at Court St,42.359802515995526,-71.05960782626425,4082,Customer,1969,0
83408,83408,2383,2019-12-26 19:45:49.7080,2019-12-26 20:25:33.6590,206,Government Center - Cambridge St at Court St,42.359802515995526,-71.05960782626425,206,Government Center - Cambridge St at Court St,42.359802515995526,-71.05960782626425,3869,Customer,1969,0
83409,83409,191,2019-12-26 19:46:24.1240,2019-12-26 19:49:35.1600,149,175 N Harvard St,42.363796,-71.129164,376,Honan Library,42.36027370454934,-71.12852452327388,3703,Subscriber,1972,1
83410,83410,297,2019-12-26 19:47:40.0070,2019-12-26 19:52:37.4320,345,Park Plaza at Charles St S.,42.35182806892068,-71.06781138111728,36,Copley Square - Dartmouth St at Boylston St,42.34992828230057,-71.07739206866427,4086,Subscriber,1959,1
83411,83411,297,2019-12-26 19:48:13.5150,2019-12-26 19:53:10.8930,160,Wentworth Institute of Technology - Huntington Ave at Vancouver St,42.33758601097239,-71.09627097845076,11,Longwood Ave at Binney St,42.338629,-71.1065,4033,Subscriber,1967,1
83412,83412,2757,2019-12-26 19:48:14.6650,2019-12-26 20:34:11.8320,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,5310,Subscriber,1998,1
83413,83413,931,2019-12-26 19:49:09.5480,2019-12-26 20:04:41.4180,81,Chinatown T Stop,42.352409,-71.062679,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777,2532,Subscriber,1993,1
83414,83414,199,2019-12-26 19:51:18.6020,2019-12-26 19:54:38.4670,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777,364,Tremont St at Northampton St,42.33889559644165,-71.08149975611013,4889,Customer,1995,2
83415,83415,306,2019-12-26 19:51:54.4130,2019-12-26 19:57:00.4840,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,3605,Subscriber,1990,1
83416,83416,152,2019-12-26 19:52:51.9880,2019-12-26 19:55:24.2710,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,177,University Park,42.36264779118595,-71.10006093978882,4713,Subscriber,1988,2
83417,83417,1102,2019-12-26 19:53:11.7620,2019-12-26 20:11:34.6640,6,Cambridge St at Joy St,42.36121165307985,-71.06530619789737,342,Boylston St at Jersey St,42.34465062887831,-71.09732501226972,2485,Subscriber,1979,1
83418,83418,1410,2019-12-26 19:53:25.1910,2019-12-26 20:16:55.6470,350,Codman Square Library,42.2873611,-71.071111,350,Codman Square Library,42.2873611,-71.071111,5304,Customer,1992,1
83419,83419,238,2019-12-26 19:54:06.6870,2019-12-26 19:58:05.6310,115,Porter Square Station,42.387995,-71.119084,140,Danehy Park,42.388966,-71.132788,5319,Subscriber,1957,1
83420,83420,655,2019-12-26 19:54:15.2680,2019-12-26 20:05:10.8330,234,Broadway at Central St,42.39517150121575,-71.09850591982195,100,Davis Square,42.396969,-71.123024,6113,Subscriber,1986,1
83421,83421,357,2019-12-26 19:55:05.6920,2019-12-26 20:01:03.1660,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,4851,Subscriber,1992,1
83422,83422,366,2019-12-26 19:55:07.9550,2019-12-26 20:01:14.9080,363,Harrison Ave at Mullins Way,42.34521562115022,-71.0638403149278,25,South End Library - Tremont St at W Newton St,42.341332,-71.076847,4767,Subscriber,1987,2
83423,83423,943,2019-12-26 19:56:47.4680,2019-12-26 20:12:30.8580,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,4565,Subscriber,1988,2
83424,83424,658,2019-12-26 19:59:27.6460,2019-12-26 20:10:26.3020,189,Kendall T,42.3624278429124,-71.08495473861694,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.357218503176526,-71.1138716340065,5884,Subscriber,1986,1
83425,83425,1102,2019-12-26 19:59:41.1920,2019-12-26 20:18:03.3070,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,5193,Subscriber,1995,1
83426,83426,1087,2019-12-26 19:59:49.4040,2019-12-26 20:17:56.8290,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,342,Boylston St at Jersey St,42.34465062887831,-71.09732501226972,2153,Subscriber,1988,1
83427,83427,328,2019-12-26 20:00:31.7420,2019-12-26 20:06:00.1610,386,Sennott Park  Broadway at Norfolk Street,42.36860524248197,-71.09930185605663,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,5725,Subscriber,1993,1
83428,83428,1255,2019-12-26 20:01:41.6650,2019-12-26 20:22:37.6310,14,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,42.3374174845973,-71.10286116600037,117,Binney St / Sixth St,42.36608797388682,-71.08633603909765,4793,Subscriber,1990,2
83429,83429,454,2019-12-26 20:01:51.3480,2019-12-26 20:09:26.0410,345,Park Plaza at Charles St S.,42.35182806892068,-71.06781138111728,6,Cambridge St at Joy St,42.36121165307985,-71.06530619789737,2247,Subscriber,1988,1
83430,83430,492,2019-12-26 20:05:03.8330,2019-12-26 20:13:16.4570,157,Seaport Blvd at Sleeper St,42.35317809186252,-71.04817356923377,47,Cross St at Hanover St,42.362811,-71.056067,2824,Customer,1969,0
83431,83431,485,2019-12-26 20:05:23.7990,2019-12-26 20:13:29.5300,189,Kendall T,42.3624278429124,-71.08495473861694,179,MIT Vassar St,42.35560121327927,-71.10394477844238,3297,Subscriber,1990,1
83432,83432,1088,2019-12-26 20:05:37.6920,2019-12-26 20:23:46.6840,177,University Park,42.36264779118595,-71.10006093978882,115,Porter Square Station,42.387995,-71.119084,2341,Subscriber,1988,1
83433,83433,265,2019-12-26 20:05:47.4320,2019-12-26 20:10:13.3180,180,Mt Auburn,42.37478628706384,-71.13320231437683,181,Huron Ave At Vassal Lane,42.381650612901176,-71.13426981498378,4770,Subscriber,1978,1
83434,83434,572,2019-12-26 20:05:49.0160,2019-12-26 20:15:21.2650,9,Commonwealth Ave at Agganis Way,42.35169201885973,-71.11903488636017,361,Deerfield St at Commonwealth Ave,42.34924376955301,-71.09728209692548,4771,Subscriber,1995,2
83435,83435,1932,2019-12-26 20:07:33.0780,2019-12-26 20:39:45.7700,78,Union Square - Somerville,42.37967148149253,-71.0954931006745,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,4665,Subscriber,1997,1
83436,83436,216,2019-12-26 20:07:57.7500,2019-12-26 20:11:34.2130,157,Seaport Blvd at Sleeper St,42.35317809186252,-71.04817356923377,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398,5369,Customer,1997,1
83437,83437,211,2019-12-26 20:08:00.3770,2019-12-26 20:11:31.8100,157,Seaport Blvd at Sleeper St,42.35317809186252,-71.04817356923377,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398,5237,Customer,1997,1
83438,83438,721,2019-12-26 20:08:33.9440,2019-12-26 20:20:35.7120,21,Prudential Center - 101 Huntington Ave,42.34652003998412,-71.08065776545118,21,Prudential Center - 101 Huntington Ave,42.34652003998412,-71.08065776545118,2966,Customer,1969,0
83439,83439,377,2019-12-26 20:09:02.0910,2019-12-26 20:15:19.6910,102,Powder House Circle - Nathan Tufts Park,42.400877,-71.116772,137,Magoun Square at Trum Field,42.398365,-71.107818,3196,Subscriber,2001,1
83440,83440,374,2019-12-26 20:10:26.9740,2019-12-26 20:16:41.9710,107,Ames St at Main St,42.3625,-71.08822,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,4712,Subscriber,2001,1
83441,83441,97,2019-12-26 20:10:34.5650,2019-12-26 20:12:11.6320,14,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,42.3374174845973,-71.10286116600037,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,42.34011512249236,-71.10061883926392,3270,Subscriber,1985,2
83442,83442,789,2019-12-26 20:10:58.4940,2019-12-26 20:24:08.3220,361,Deerfield St at Commonwealth Ave,42.34924376955301,-71.09728209692548,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,5582,Subscriber,1992,2
83443,83443,417,2019-12-26 20:12:06.9580,2019-12-26 20:19:04.2510,194,Broadway St at Mt Pleasant St,42.38614141163957,-71.07828140258789,188,Foss Park,42.39108438146733,-71.09039425849915,5626,Subscriber,1984,2
83444,83444,609,2019-12-26 20:12:19.7490,2019-12-26 20:22:29.7070,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,226,Commonwealth Ave At Babcock St,42.35154734791375,-71.12126246094704,4816,Subscriber,1990,1
83445,83445,658,2019-12-26 20:12:27.0440,2019-12-26 20:23:25.4500,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,446,700 Commonwealth Ave.,42.34960945333059,-71.10391523698127,5113,Subscriber,1995,1
83446,83446,283,2019-12-26 20:12:44.9640,2019-12-26 20:17:28.4190,140,Danehy Park,42.388966,-71.132788,115,Porter Square Station,42.387995,-71.119084,3859,Subscriber,1957,1
83447,83447,1214,2019-12-26 20:13:01.8580,2019-12-26 20:33:16.6650,386,Sennott Park  Broadway at Norfolk Street,42.36860524248197,-71.09930185605663,328,Grove St at Community Path,42.396386809455,-71.12011306006025,3187,Subscriber,1988,1
83448,83448,899,2019-12-26 20:13:58.8610,2019-12-26 20:28:58.7200,426,Surface Rd at Summer St,42.35294569782581,-71.05656400803126,163,The Lawn on D,42.344792,-71.044024,3205,Customer,1969,0
83449,83449,187,2019-12-26 20:14:43.1350,2019-12-26 20:17:50.2790,426,Surface Rd at Summer St,42.35294569782581,-71.05656400803126,363,Harrison Ave at Mullins Way,42.34521562115022,-71.0638403149278,4425,Subscriber,1986,1
83450,83450,782,2019-12-26 20:14:48.3490,2019-12-26 20:27:50.7200,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,376,Honan Library,42.36027370454934,-71.12852452327388,3738,Subscriber,1987,1
83451,83451,1565,2019-12-26 20:15:24.8380,2019-12-26 20:41:29.9660,342,Boylston St at Jersey St,42.34465062887831,-71.09732501226972,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777,2593,Customer,1969,0
83452,83452,1558,2019-12-26 20:15:30.5120,2019-12-26 20:41:28.7120,342,Boylston St at Jersey St,42.34465062887831,-71.09732501226972,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777,2122,Customer,1969,0
83453,83453,825,2019-12-26 20:15:31.8040,2019-12-26 20:29:17.7160,59,Chinatown Gate Plaza,42.351356,-71.059367,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777,5839,Subscriber,1991,1
83454,83454,820,2019-12-26 20:15:36.5660,2019-12-26 20:29:16.9820,426,Surface Rd at Summer St,42.35294569782581,-71.05656400803126,163,The Lawn on D,42.344792,-71.044024,2496,Customer,1969,0
83455,83455,311,2019-12-26 20:15:37.6770,2019-12-26 20:20:49.2660,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309465199,-71.10393404960632,3605,Subscriber,1962,1
83456,83456,240,2019-12-26 20:16:32.8710,2019-12-26 20:20:33.4360,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119727759414,-71.09759867191315,3430,Subscriber,1984,2
83457,83457,750,2019-12-26 20:16:35.9340,2019-12-26 20:29:06.4340,426,Surface Rd at Summer St,42.35294569782581,-71.05656400803126,163,The Lawn on D,42.344792,-71.044024,2391,Customer,1969,0
83458,83458,1487,2019-12-26 20:16:38.1500,2019-12-26 20:41:25.9720,342,Boylston St at Jersey St,42.34465062887831,-71.09732501226972,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777,3684,Customer,1969,0
83459,83459,1480,2019-12-26 20:16:44.6710,2019-12-26 20:41:25.3670,342,Boylston St at Jersey St,42.34465062887831,-71.09732501226972,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777,3438,Customer,1969,0
83460,83460,724,2019-12-26 20:18:58.3110,2019-12-26 20:31:03.1920,365,Harrison Ave at Bennet St,42.34942609892521,-71.06209959843909,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,6060,Subscriber,1956,2
83461,83461,463,2019-12-26 20:19:21.9420,2019-12-26 20:27:05.4540,386,Sennott Park  Broadway at Norfolk Street,42.36860524248197,-71.09930185605663,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919031768079,-71.11714124679565,4876,Subscriber,1994,1
83462,83462,137,2019-12-26 20:19:31.1780,2019-12-26 20:21:48.8210,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,9,Commonwealth Ave at Agganis Way,42.35169201885973,-71.11903488636017,2822,Subscriber,1997,1
83463,83463,417,2019-12-26 20:21:20.5490,2019-12-26 20:28:17.9250,330,30 Dane St,42.38100143038052,-71.10402522613185,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119727759414,-71.09759867191315,5521,Subscriber,1990,1
83464,83464,857,2019-12-26 20:23:20.7160,2019-12-26 20:37:38.5180,381,Inman Square at Springfield St.,42.37438408515815,-71.1001574621514,70,Harvard Kennedy School at Bennett St / Eliot St,42.3722168027866,-71.12188071012497,4969,Subscriber,1997,1
83465,83465,732,2019-12-26 20:23:30.1000,2019-12-26 20:35:42.8910,185,Third at Binney,42.36544486137399,-71.08277142047882,330,30 Dane St,42.38100143038052,-71.10402522613185,4749,Subscriber,1993,1
83466,83466,829,2019-12-26 20:24:04.0660,2019-12-26 20:37:54.0060,381,Inman Square at Springfield St.,42.37438408515815,-71.1001574621514,70,Harvard Kennedy School at Bennett St / Eliot St,42.3722168027866,-71.12188071012497,5529,Customer,1969,0
83467,83467,140,2019-12-26 20:24:17.5080,2019-12-26 20:26:38.2980,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,3668,Subscriber,1993,1
83468,83468,368,2019-12-26 20:26:02.8200,2019-12-26 20:32:11.5660,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.357218503176526,-71.1138716340065,179,MIT Vassar St,42.35560121327927,-71.10394477844238,5884,Subscriber,1986,1
83469,83469,1812,2019-12-26 20:26:21.4530,2019-12-26 20:56:33.8150,391,Encore,42.39329263225162,-71.0724475979805,234,Broadway at Central St,42.39517150121575,-71.09850591982195,6114,Subscriber,1987,1
83470,83470,764,2019-12-26 20:27:44.9910,2019-12-26 20:40:29.3970,107,Ames St at Main St,42.3625,-71.08822,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,3724,Subscriber,1995,1
83471,83471,154,2019-12-26 20:27:50.6900,2019-12-26 20:30:24.7500,163,The Lawn on D,42.344792,-71.044024,163,The Lawn on D,42.344792,-71.044024,3370,Customer,1994,1
83472,83472,430,2019-12-26 20:30:49.8870,2019-12-26 20:38:00.8860,163,The Lawn on D,42.344792,-71.044024,362,Columbia Rd at Tierney Community Center,42.33023070528729,-71.05060093123029,5241,Customer,1994,1
83473,83473,2401,2019-12-26 20:34:22.9150,2019-12-26 21:14:24.4340,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,359,One Brigham Circle,42.33392270136997,-71.10446508982932,5582,Subscriber,1992,2
83474,83474,900,2019-12-26 20:37:12.0120,2019-12-26 20:52:12.3680,342,Boylston St at Jersey St,42.34465062887831,-71.09732501226972,206,Government Center - Cambridge St at Court St,42.359802515995526,-71.05960782626425,3066,Subscriber,1979,1
83475,83475,134,2019-12-26 20:37:46.7320,2019-12-26 20:40:01.2750,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,192,Purchase St at Pearl St,42.354659,-71.053181,2474,Subscriber,1964,1
83476,83476,652,2019-12-26 20:40:51.5450,2019-12-26 20:51:44.3640,9,Commonwealth Ave at Agganis Way,42.35169201885973,-71.11903488636017,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,2240,Subscriber,1997,1
83477,83477,1392,2019-12-26 20:47:07.7520,2019-12-26 21:10:19.7900,189,Kendall T,42.3624278429124,-71.08495473861694,226,Commonwealth Ave At Babcock St,42.35154734791375,-71.12126246094704,5271,Subscriber,1987,2
83478,83478,686,2019-12-26 20:47:20.8960,2019-12-26 20:58:47.5670,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,107,Ames St at Main St,42.3625,-71.08822,2685,Subscriber,1988,1
83479,83479,292,2019-12-26 20:48:27.3710,2019-12-26 20:53:19.6190,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,2074,Customer,1969,0
83480,83480,230,2019-12-26 20:49:36.8880,2019-12-26 20:53:27.7260,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119727759414,-71.09759867191315,4851,Subscriber,1990,1
83481,83481,2126,2019-12-26 20:49:41.2060,2019-12-26 21:25:07.6250,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,4769,Subscriber,1953,1
83482,83482,1034,2019-12-26 20:55:44.1970,2019-12-26 21:12:59.1880,202,Grove Hall Library - 41 Geneva Ave,42.30791,-71.080952,425,The Dimock Center,42.3193094317828,-71.09639923859504,3500,Subscriber,1990,1
83483,83483,385,2019-12-26 20:57:52.9800,2019-12-26 21:04:18.9360,352,Ring Rd,42.348278385426255,-71.08044855314802,39,Washington St at Rutland St,42.338514601786,-71.07404083013535,6091,Subscriber,1991,1
